0.513 (0.513)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/music/instrument/instrumentalists, inv_/award/award_winning_work/awards_won./award/award_honor/award
0.006 (0.006)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program
0.006 (0.006)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/record_label/artist
0.006 (0.006)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /tv/tv_producer/programs_produced./tv/tv_producer_term/program
0.006 (0.006)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.005 (0.005)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/artist/contribution./music/recording_contribution/performance_role
0.005 (0.005)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/people/profession/specialization_of
0.005 (0.005)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee
0.005 (0.005)	/music/artist/origin <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/time/event/instance_of_recurring_event
0.203 (0.203)	/location/administrative_division/first_level_division_of <-- /location/hud_county_place/county, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.509 (0.509)	/location/administrative_division/first_level_division_of <-- /location/location/adjoin_s./location/adjoining_relationship/adjoins, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.201 (0.201)	/location/administrative_division/first_level_division_of <-- inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.193 (0.193)	/location/administrative_division/first_level_division_of <-- inv_/award/award_category/disciplines_or_subjects, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.193 (0.193)	/location/administrative_division/first_level_division_of <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.189 (0.189)	/location/administrative_division/first_level_division_of <-- inv_/people/person/religion, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.184 (0.184)	/location/administrative_division/first_level_division_of <-- inv_/people/person/places_lived./people/place_lived/location, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.188 (0.188)	/location/administrative_division/first_level_division_of <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.181 (0.181)	/location/administrative_division/first_level_division_of <-- /people/person/spouse_s./people/marriage/location_of_ceremony, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.180 (0.180)	/location/administrative_division/first_level_division_of <-- /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.328 (0.328)	/media_common/netflix_genre/titles <-- /tv/tv_network/programs./tv/tv_network_duration/program, /media_common/netflix_genre/titles
0.470 (0.470)	/media_common/netflix_genre/titles <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, /media_common/netflix_genre/titles
0.319 (0.319)	/media_common/netflix_genre/titles <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, /media_common/netflix_genre/titles
0.353 (0.353)	/media_common/netflix_genre/titles <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, inv_/film/film/genre
0.325 (0.325)	/media_common/netflix_genre/titles <-- inv_/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program, /media_common/netflix_genre/titles
0.315 (0.315)	/media_common/netflix_genre/titles <-- /location/us_county/county_seat, /media_common/netflix_genre/titles
0.309 (0.309)	/media_common/netflix_genre/titles <-- inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location, /media_common/netflix_genre/titles
0.308 (0.308)	/media_common/netflix_genre/titles <-- inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics, /media_common/netflix_genre/titles
0.308 (0.308)	/media_common/netflix_genre/titles <-- /tv/tv_program/program_creator, /media_common/netflix_genre/titles
0.307 (0.307)	/media_common/netflix_genre/titles <-- inv_/people/person/spouse_s./people/marriage/location_of_ceremony, /media_common/netflix_genre/titles
0.056 (0.056)	/user/alexander/philosophy/philosopher/interests <-- inv_/film/film/dubbing_performances./film/dubbing_performance/actor, /influence/influence_node/influenced_by
0.122 (0.122)	/user/alexander/philosophy/philosopher/interests <-- /user/alexander/philosophy/philosopher/interests, /influence/influence_node/influenced_by
0.061 (0.061)	/user/alexander/philosophy/philosopher/interests <-- inv_/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics, /influence/influence_node/influenced_by
0.058 (0.058)	/user/alexander/philosophy/philosopher/interests <-- inv_/influence/influence_node/influenced_by, /influence/influence_node/influenced_by
0.066 (0.066)	/user/alexander/philosophy/philosopher/interests <-- inv_/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics, /influence/influence_node/influenced_by
0.061 (0.061)	/user/alexander/philosophy/philosopher/interests <-- /influence/influence_node/influenced_by, /user/alexander/philosophy/philosopher/interests
0.056 (0.056)	/user/alexander/philosophy/philosopher/interests <-- inv_/broadcast/content/artist, /influence/influence_node/influenced_by
0.052 (0.052)	/user/alexander/philosophy/philosopher/interests <-- /film/film/dubbing_performances./film/dubbing_performance/actor, /influence/influence_node/influenced_by
0.054 (0.054)	/user/alexander/philosophy/philosopher/interests <-- /influence/influence_node/peers./influence/peer_relationship/peers, /influence/influence_node/influenced_by
0.050 (0.050)	/user/alexander/philosophy/philosopher/interests <-- inv_/film/film/story_by, /influence/influence_node/influenced_by
0.635 (0.635)	/music/performance_role/track_performances./music/track_contribution/role <-- /music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/music/performance_role/regular_performances./music/group_membership/role
0.642 (0.642)	/music/performance_role/track_performances./music/track_contribution/role <-- inv_/music/artist/track_contributions./music/track_contribution/role, /music/performance_role/regular_performances./music/group_membership/role
0.632 (0.632)	/music/performance_role/track_performances./music/track_contribution/role <-- /music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/music/artist/track_contributions./music/track_contribution/role
0.717 (0.717)	/music/performance_role/track_performances./music/track_contribution/role <-- /music/performance_role/guest_performances./music/recording_contribution/performance_role, /music/performance_role/regular_performances./music/group_membership/role
0.619 (0.619)	/music/performance_role/track_performances./music/track_contribution/role <-- inv_/music/artist/track_contributions./music/track_contribution/role, inv_/music/artist/track_contributions./music/track_contribution/role
0.609 (0.609)	/music/performance_role/track_performances./music/track_contribution/role <-- inv_/music/performance_role/track_performances./music/track_contribution/role, /music/performance_role/regular_performances./music/group_membership/role
0.578 (0.578)	/music/performance_role/track_performances./music/track_contribution/role <-- inv_/music/performance_role/regular_performances./music/group_membership/role, inv_/music/artist/track_contributions./music/track_contribution/role
0.565 (0.565)	/music/performance_role/track_performances./music/track_contribution/role <-- inv_/music/artist/track_contributions./music/track_contribution/role, inv_/music/performance_role/regular_performances./music/group_membership/role
0.556 (0.556)	/music/performance_role/track_performances./music/track_contribution/role <-- inv_/dataworld/gardening_hint/split_to, inv_/music/artist/track_contributions./music/track_contribution/role
